req_id,occupancy,occupancy_max,occupancy_pct,acc_rate,accepted_from_rate,generated_from_rate,gen_tokens,acc_tokens,gen_drafts,acc_drafts,calls_b,calls_g,calls_a,dur_b,dur_g,dur_a,prompt_tokens,prompt_tps,prompt_ms_per_token,eval_tokens,eval_tps,eval_ms_per_token,total_ms,total_tokens,draft_overhead,acc_to_gen_ratio,verif_pct,output_tokens
477,39196,4194304,0.9345054626464844,0.956970983722576,2,2,7065,6761,154,154,9,6606,154,18.913,8.491,0.052,21060,800.81,1.25,1480,27.36,36.55,80395.13,22540,1.0449637627569885,0.956970983722576,0.1893939393939394,1480
478,41505,4194304,0.9895563125610352,0.9510754955714888,4,4,7113,6765,155,155,10,9753,155,21.403,14.045,0.328,2821,705.79,1.42,3152,27.22,36.73,119781.32,5973,1.0514412416851442,0.9510754955714888,0.9168157423971377,3152
479,44544,4194304,1.06201171875,0.9441244821663131,2579,2579,9897,9344,213,213,11,10240,213,24.827,18.024,0.553,12157,727.04,1.38,3067,98.15,10.19,47968.98,15224,1.0591823630136987,0.9441244821663131,1.2740761220164043,3067
480,44564,4194304,1.0624885559082031,0.9441244821663131,,,9897,9344,213,213,12,10278,213,27.557,18.064,0.553,21,84.66,11.81,39,27.42,36.47,1670.53,60,1.0591823630136987,0.9441244821663131,1.197643695586261,39
481,45469,4194304,1.0840654373168945,0.9397687280040221,2,2,9945,9346,214,214,14,11522,214,32.897,19.39,0.554,529,581.84,1.72,860,26.76,37.36,33042.92,1389,1.0640915899850203,0.9397687280040221,1.0484283037792623,860
482,46462,4194304,1.1077404022216797,0.9291307364456338,28,28,10089,9374,217,217,15,11740,217,35.699,22.503,0.818,4645,682.09,1.47,247,26.83,37.28,16017.12,4892,1.0762748026456155,0.9291307364456338,1.3859708573364962,247
483,45814,4194304,1.0922908782958984,0.8125793617201388,225,225,11813,9599,254,254,16,19233,254,38.736,66.222,3.825,10197,653.58,1.53,7719,25.48,39.25,318549.98,17916,1.230649025940202,0.8125793617201388,3.5161744022503516,7719
484,53220,4194304,1.2688636779785156,0.8125793617201388,,,11813,9599,254,254,17,19407,254,42.21,66.436,3.825,7740,609.17,1.64,175,25.6,39.07,19542.4,7915,1.230649025940202,0.8125793617201388,3.4008766704305997,175
485,53830,4194304,1.283407211303711,0.8125793617201388,,,11813,9599,254,254,18,19635,254,45.626,66.685,3.825,19620,647.42,1.54,229,25.68,38.94,39223.29,19849,1.230649025940202,0.8125793617201388,3.2935523868567884,229
486,54113,4194304,1.2901544570922852,0.8125793617201388,,,11813,9599,254,254,19,20054,254,49.054,67.156,3.825,18886,638.4,1.57,420,25.5,39.21,46052.7,19306,1.230649025940202,0.8125793617201388,3.186570583579789,420
487,54820,4194304,1.3070106506347656,0.8125793617201388,,,11813,9599,254,254,20,20165,254,52.511,67.275,3.825,357,454.53,2.2,112,25.64,39.0,5153.01,469,1.230649025940202,0.8125793617201388,3.094384803941397,112
488,55153,4194304,1.3149499893188477,0.8125793617201388,,,11813,9599,254,254,21,20253,254,55.971,67.373,3.825,226,375.13,2.67,89,25.66,38.96,4070.23,315,1.230649025940202,0.8125793617201388,3.007808506790177,89
489,55272,4194304,1.3177871704101562,0.8097677877861333,200,200,12101,9799,260,260,22,20384,260,59.47,67.592,3.825,32,126.37,7.91,332,47.28,21.15,7275.47,364,1.2349219308092663,0.8097677877861333,2.9223681496252496,332
490,55440,4194304,1.3217926025390625,0.804050176272854,8,8,12197,9807,262,262,23,20476,262,62.967,67.7,3.825,717,512.36,1.95,101,23.88,41.87,5628.68,818,1.243703477108188,0.804050176272854,2.8440353329566075,101
491,55672,4194304,1.3273239135742188,0.7965318855846366,23,23,12341,9830,265,265,24,20529,265,66.513,71.307,4.093,147,278.23,3.59,77,25.36,39.44,3565.01,224,1.255442522889115,0.7965318855846366,2.8841614228435732,77
492,56283,4194304,1.3418912887573242,0.7895875050060072,28,28,12485,9858,268,268,25,20666,268,70.082,75.055,4.36,1063,527.77,1.89,166,25.78,38.79,8454.02,1229,1.266484073848651,0.7895875050060072,2.9164464838759305,166
493,56439,4194304,1.3456106185913086,0.7863444877195771,35,35,12581,9893,270,270,26,20764,270,73.747,75.182,4.361,20,91.79,10.89,134,29.13,34.33,4817.65,154,1.2717072677650865,0.7863444877195771,2.844934437993346,134
494,56551,4194304,1.348280906677246,0.7855728877979254,28,28,12629,9921,271,271,27,20837,271,77.306,75.267,4.361,20,88.78,11.26,102,31.04,32.21,3510.84,122,1.2729563552061285,0.7855728877979254,2.778875195942244,102
495,57055,4194304,1.3602972030639648,0.7792217959758866,32,32,12773,9953,274,274,28,21018,274,80.919,79.324,4.628,480,474.07,2.11,214,26.11,38.31,9210.11,694,1.2833316587963428,0.7792217959758866,2.8070430821672705,214
496,57246,4194304,1.3648509979248047,0.7765384915373216,3,3,12821,9956,275,275,29,21118,275,84.623,79.44,4.629,20,87.51,11.43,104,24.41,40.96,4488.68,124,1.2877661711530735,0.7765384915373216,2.7440542527209355,104
497,57414,4194304,1.368856430053711,0.7684122520331382,154,154,13157,10110,282,282,30,21281,282,88.249,83.331,4.909,72,190.5,5.25,318,36.73,27.23,9036.24,390,1.3013847675568744,0.7684122520331382,2.7814764659553854,318
498,57637,4194304,1.3741731643676758,0.7636267949778213,47,47,13301,10157,285,285,31,21417,285,91.966,83.513,4.91,677,478.13,2.09,184,28.2,35.46,7941.16,861,1.309540218568475,0.7636267949778213,2.721895459257494,184
499,61254,4194304,1.460409164428711,0.7549663983457647,66,66,13541,10223,290,290,32,21598,290,95.832,87.617,5.179,3563,561.92,1.78,248,27.22,36.74,15452.74,3811,1.3245622615670547,0.7549663983457647,2.745615709226626,248
500,67273,4194304,1.6039133071899414,0.7549663983457647,,,13541,10223,290,290,33,21647,290,100.018,87.671,5.179,6005,554.56,1.8,50,24.98,40.02,12829.58,6055,1.3245622615670547,0.7549663983457647,2.6852562374266338,50
501,67693,4194304,1.613926887512207,0.7415122900598284,64,64,13873,10287,297,297,34,21768,297,104.223,96.274,5.716,386,486.26,2.06,186,25.61,39.05,8056.28,572,1.3485953144745795,0.7415122900598284,2.7718911998758564,186
502,70336,4194304,1.67694091796875,0.7391710365634653,3,3,13921,10290,298,298,35,22882,298,108.573,101.883,5.993,2598,521.48,1.92,1118,24.18,41.36,51222.75,3716,1.3528668610301264,0.7391710365634653,2.7687815605523705,1118
503,71449,4194304,1.703476905822754,0.7352086728548147,86,86,14113,10376,302,302,36,24456,302,113.021,108.171,6.27,21,77.69,12.87,1661,24.87,40.2,67045.15,1682,1.3601580570547418,0.7352086728548147,2.7565043831497125,1661
504,73008,4194304,1.7406463623046875,0.7132433169667213,83,83,14664,10459,314,314,37,26245,314,117.519,128.853,7.385,21,78.51,12.74,1873,23.91,41.82,78599.56,1894,1.4020460847117315,0.7132433169667213,2.9102645444263606,1873
505,74778,4194304,1.782846450805664,0.7095528455284553,14,14,14760,10473,316,316,38,26295,316,122.129,128.918,7.386,21,80.58,12.41,65,23.7,42.2,3003.47,86,1.4093382984818104,0.7095528455284553,2.857994141615041,65
506,75623,4194304,1.802992820739746,0.7095528455284553,,,14760,10473,316,316,39,28002,316,126.766,130.669,7.386,992,483.77,2.07,1708,23.94,41.77,73391.2,2700,1.4093382984818104,0.7095528455284553,2.7890537381854155,1708
507,77541,4194304,1.8487215042114258,0.7078606158833063,9,9,14808,10482,317,317,40,28154,317,131.55,135.64,7.653,254,370.13,2.7,162,23.99,41.68,7438.24,416,1.4127074985689754,0.7078606158833063,2.784498786579974,162
508,77752,4194304,1.8537521362304688,0.7078606158833063,,,14808,10482,317,317,41,28251,317,136.304,135.748,7.653,65,194.43,5.14,98,24.07,41.54,4405.63,163,1.4127074985689754,0.7078606158833063,2.736096959296401,98
509,77880,4194304,1.8568038940429688,0.7078606158833063,,,14808,10482,317,317,42,28428,317,141.044,135.965,7.653,32,117.64,8.5,178,23.94,41.77,7706.61,210,1.4127074985689754,0.7078606158833063,2.688451567121709,178
510,78080,4194304,1.861572265625,0.7061793214862682,9,9,14856,10491,318,318,43,28541,318,145.761,136.103,7.653,27,100.77,9.92,123,24.06,41.56,5379.68,150,1.416070917929654,0.7061793214862682,2.6433680923745406,123
511,78867,4194304,1.880335807800293,0.7011333333333334,26,26,15000,10517,321,321,44,28611,321,150.554,141.109,7.868,718,452.1,2.21,97,23.53,42.49,5709.8,815,1.4262622420842446,0.7011333333333334,2.6267731887517485,97
512,78982,4194304,1.883077621459961,0.6911447084233261,43,43,15279,10560,327,327,45,29455,327,155.32,151.784,8.314,844,464.58,2.15,888,23.51,42.54,39588.49,1732,1.446875,0.6911447084233261,2.6358673252636184,888
513,79821,4194304,1.903080940246582,0.690479233226837,246,246,15650,10806,336,336,46,29657,336,160.216,156.96,8.585,20,84.13,11.89,449,39.1,25.57,11720.01,469,1.4482694799185638,0.690479233226837,2.635367646833108,449
514,80069,4194304,1.9089937210083008,0.6837133140193979,50,50,15878,10856,341,341,47,29816,341,165.105,162.049,8.854,488,447.45,2.23,210,24.73,40.44,9583.01,698,1.4626013264554163,0.6837133140193979,2.635056308183138,210
515,80194,4194304,1.9119739532470703,0.680789570778502,215,215,16262,11071,349,349,48,29945,349,170.004,162.279,8.856,20,84.33,11.86,345,42.47,23.54,8360.13,365,1.4688826664257972,0.680789570778502,2.5960092513608823,345
516,80369,4194304,1.9161462783813477,0.6758502986712178,17,17,16406,11088,352,352,49,29986,352,174.956,167.314,9.124,384,447.72,2.23,59,21.59,46.31,3590.21,443,1.4796176046176046,0.6758502986712178,2.596515592184272,59
517,80657,4194304,1.9230127334594727,0.6733123257786935,23,23,16502,11111,354,354,50,30088,354,180.029,172.351,9.391,486,448.68,2.23,126,24.79,40.33,6164.95,612,1.4851948519485194,0.6733123257786935,2.5958410154489995,126
518,81060,4194304,1.9326210021972656,0.6686718284693269,116,116,16790,11227,360,360,51,30499,360,184.977,177.839,9.66,321,371.45,2.69,528,26.92,37.14,20475.33,849,1.495501915026276,0.6686718284693269,2.5934556857354565,528
519,81522,4194304,1.9436359405517578,0.6661731611986261,22,22,16886,11249,362,362,52,30534,362,189.921,182.746,9.872,551,423.73,2.36,58,25.95,38.54,3535.7,609,1.5011112098853232,0.6661731611986261,2.5806519073872205,58
520,81613,4194304,1.945805549621582,0.6661731611986261,,,16886,11249,362,362,53,30825,362,194.849,183.059,9.872,148,285.02,3.51,292,23.56,42.44,12911.9,440,1.5011112098853232,0.6661731611986261,2.545773376656867,292
521,82016,4194304,1.955413818359375,0.66373587981833,150,150,17174,11399,368,368,54,30965,368,199.931,183.277,9.874,121,261.74,3.82,291,36.05,27.74,8533.87,412,1.5066233880164928,0.66373587981833,2.511944072738004,291
522,82223,4194304,1.9603490829467773,0.66373587981833,,,17174,11399,368,368,55,31033,368,204.947,183.358,9.874,648,410.62,2.44,69,23.79,42.04,4478.54,717,1.5066233880164928,0.66373587981833,2.4797892405174555,69
523,82384,4194304,1.9641876220703125,0.66373587981833,,,17174,11399,368,368,56,31240,368,209.989,183.593,9.874,99,221.4,4.52,208,23.54,42.48,9283.05,307,1.5066233880164928,0.66373587981833,2.447354854060914,208
524,82640,4194304,1.9702911376953125,0.665960371091513,230,230,17462,11629,374,374,57,31676,374,214.952,184.12,9.878,108472,688.48,1.45,667,32.39,30.88,178149.16,109139,1.5015908504600568,0.665960371091513,2.415454212006358,667
525,83289,4194304,1.985764503479004,0.6651798478870018,3,3,17487,11632,375,375,58,31764,375,220.11,184.224,9.878,1311,461.15,2.17,92,22.82,43.81,6873.85,1403,1.5033528198074277,0.6651798478870018,2.3847691520284298,92
526,83397,4194304,1.9883394241333008,0.6635871114913031,4,4,17535,11636,376,376,59,32119,376,225.102,184.619,9.879,32,113.78,8.79,360,23.12,43.25,15849.57,392,1.5069611550360948,0.6635871114913031,2.3543851286939943,360
527,83759,4194304,1.9969701766967773,0.6568693693693693,30,30,17760,11666,381,381,60,32679,381,230.256,195.573,10.413,21,77.27,12.94,591,22.94,43.59,26035.66,612,1.5223727070118291,0.6568693693693693,2.386977870081285,591
528,84279,4194304,2.0093679428100586,0.6527591599642538,21,21,17904,11687,384,384,61,32731,384,235.377,200.745,10.68,21,77.9,12.84,74,22.66,44.13,3535.3,95,1.531958586463592,0.6527591599642538,2.3903205446707934,74
529,84434,4194304,2.013063430786133,0.6512366310160428,4,4,17952,11691,385,385,62,32821,385,240.527,200.855,10.681,149,247.88,4.03,95,22.66,44.13,4793.09,244,1.535540159096741,0.6512366310160428,2.3627237796501817,95
530,84610,4194304,2.0172595977783203,0.6509014021811708,7,7,17972,11698,386,386,63,32982,386,245.678,206.249,10.948,91,203.31,4.92,169,23.47,42.61,7648.57,260,1.5363309967515815,0.6509014021811708,2.365217391304348,169
531,85217,4194304,2.031731605529785,0.6501664816870144,18,18,18020,11716,387,387,64,33145,387,250.866,206.443,10.949,473,401.62,2.49,182,24.48,40.85,8612.16,655,1.5380675998634346,0.6501664816870144,2.3382408842988265,182
532,85431,4194304,2.0368337631225586,0.6469971296091852,5,5,18116,11721,389,389,65,33225,389,256.055,211.737,11.214,205,344.5,2.9,86,21.08,47.44,4675.19,291,1.5456019110997354,0.6469971296091852,2.341098023824336,86
533,85484,4194304,2.038097381591797,0.6454525434926228,3,3,18164,11724,390,390,66,33301,390,261.263,211.841,11.215,19,80.21,12.47,80,22.03,45.39,3868.23,99,1.5493005800068236,0.6454525434926228,2.315622554555985,80
534,85624,4194304,2.0414352416992188,0.6445750054908851,15,15,18212,11739,391,391,67,33376,391,266.473,211.943,11.216,65,190.81,5.24,91,24.53,40.77,4050.4,156,1.551409830479598,0.6445750054908851,2.2906999542513558,91
535,86036,4194304,2.051258087158203,0.6418505571334936,12,12,18308,11751,393,393,68,33466,393,271.671,217.37,11.481,511,445.62,2.24,103,22.46,44.51,5731.76,614,1.557995064249851,0.6418505571334936,2.2938052673009377,103
536,87422,4194304,2.0843029022216797,0.6403355850947919,3,3,18356,11754,394,394,69,33551,394,276.984,217.482,11.482,1338,452.8,2.21,89,22.21,45.02,6961.61,1427,1.5616811298281437,0.6403355850947919,2.2694031797734153,89
537,87739,4194304,2.091860771179199,0.6377086494688923,13,13,18452,11767,396,396,70,33633,396,282.284,222.951,11.751,238,329.1,3.04,96,22.55,44.35,4980.71,334,1.5681142177275431,0.6377086494688923,2.272982247101469,96
538,88441,4194304,2.108597755432129,0.6352706491265905,16,16,18548,11783,398,398,71,33731,398,287.641,223.093,12.024,661,403.79,2.48,115,22.68,44.08,6706.64,776,1.5741322243910718,0.6352706491265905,2.300108271896365,115
539,88721,4194304,2.1152734756469727,0.6327504827290281,14,14,18644,11797,400,400,72,33887,400,293.053,223.296,12.025,327,385.64,2.59,171,22.79,43.88,8350.62,498,1.580401797067051,0.6327504827290281,2.275850060752422,171
540,89535,4194304,2.13468074798584,0.6287523951458378,16,16,18788,11813,403,403,73,34051,403,298.515,229.03,12.238,694,408.18,2.45,181,21.94,45.59,9951.73,875,1.590451197832896,0.6287523951458378,2.2672073777795894,181
541,90259,4194304,2.151942253112793,0.6237618545837724,26,26,18980,11839,407,407,74,34416,407,303.925,240.566,12.773,588,402.96,2.48,392,22.56,44.32,18831.35,980,1.603175943914182,0.6237618545837724,2.2920913606477358,392
542,91044,4194304,2.1706581115722656,0.623449653142737,24,24,19028,11863,408,408,75,34483,408,309.438,240.66,12.773,484,394.23,2.54,92,27.28,36.66,4600.14,576,1.6039787574812443,0.623449653142737,2.2692588532718867,92
543,91918,4194304,2.191495895385742,0.6196536615898185,17,17,19172,11880,411,411,76,34605,411,314.949,240.828,13.057,855,426.69,2.34,140,21.53,46.45,8506.73,995,1.6138047138047138,0.6196536615898185,2.2953972512191605,140
544,92662,4194304,2.2092342376708984,0.6159367899194381,47,47,19364,11927,415,415,77,34948,415,320.662,246.709,13.268,845,428.56,2.33,391,23.55,42.46,18573.81,1236,1.6235432212626812,0.6159367899194381,2.285068691562227,391
545,93009,4194304,2.2175073623657227,0.6155667661896428,31,31,19426,11958,417,417,78,35040,417,326.096,246.823,13.269,20,80.77,12.38,124,25.32,39.49,5144.98,144,1.624519150359592,0.6155667661896428,2.2636082621957465,124
546,93144,4194304,2.2207260131835938,0.6116549403487305,39,39,19614,11997,421,421,79,35369,421,331.642,247.237,13.269,163,286.75,3.49,369,23.14,43.22,16516.34,532,1.6349087271817955,0.6116549403487305,2.240824928902909,369
547,93518,4194304,2.229642868041992,0.6074421892355851,34,34,19806,12031,425,425,80,35431,425,337.264,258.707,13.802,392,373.88,2.67,97,23.13,43.24,5242.48,489,1.6462471947469037,0.6074421892355851,2.263465256743083,97
548,93883,4194304,2.238345146179199,0.6053662948447393,17,17,19902,12048,427,427,81,35531,427,342.913,258.844,13.802,423,359.79,2.78,118,22.54,44.36,6410.17,541,1.6518924302788844,0.6053662948447393,2.2421896195165694,118
549,94016,4194304,2.24151611328125,0.6042604260426042,36,36,19998,12084,429,429,82,35580,429,348.556,264.553,14.072,184,302.25,3.31,86,28.4,35.21,3637.05,270,1.6549155908639523,0.6042604260426042,2.2436904179176347,86
550,94629,4194304,2.256131172180176,0.601077500988533,77,77,20232,12161,434,434,83,35897,434,354.329,270.749,14.339,637,412.49,2.42,395,24.73,40.43,17514.25,1032,1.6636789737686046,0.601077500988533,2.242511537854014,395
551,94949,4194304,2.263760566711426,0.5980506822612086,111,111,20520,12272,440,440,84,36115,440,360.233,271.075,14.341,20,81.13,12.33,330,27.99,35.73,12036.45,350,1.6720990873533246,0.5980506822612086,2.221175902076825,330
552,95216,4194304,2.2701263427734375,0.5956538610787737,8,8,20616,12280,442,442,85,36193,442,366.102,271.183,14.342,369,400.72,2.5,87,21.08,47.44,5047.82,456,1.6788273615635179,0.5956538610787737,2.2009523853370108,87
553,95394,4194304,2.2743701934814453,0.5922447013487476,15,15,20760,12295,445,445,86,36264,445,371.778,277.014,14.61,120,245.51,4.07,87,20.77,48.15,4677.58,207,1.6884912566083774,0.5922447013487476,2.202284587625602,87
554,96197,4194304,2.293515205383301,0.590765247410817,26,26,20856,12321,447,447,87,36322,447,377.634,277.108,14.61,813,409.08,2.44,85,25.45,39.29,5327.17,898,1.6927197467738009,0.590765247410817,2.182708051966678,85
555,96729,4194304,2.306199073791504,0.590556831228473,24,24,20904,12345,448,448,88,36438,448,383.467,277.255,14.61,525,391.22,2.56,141,25.23,39.64,6930.53,666,1.6933171324422844,0.590556831228473,2.1633803817973973,141
556,97211,4194304,2.317690849304199,0.5886666666666667,17,17,21000,12362,450,450,89,36515,450,389.357,277.362,14.612,412,357.51,2.8,95,22.33,44.78,5406.16,507,1.6987542468856172,0.5886666666666667,2.144625739912025,95
557,97386,4194304,2.3218631744384766,0.5876943496397421,36,36,21096,12398,452,452,90,36567,452,395.25,283.401,14.891,213,317.03,3.15,89,27.83,35.94,3870.34,302,1.7015647685110502,0.5876943496397421,2.1470941918441855,89
558,97681,4194304,2.3288965225219727,0.5859286523216308,19,19,21192,12417,454,454,91,36648,454,401.099,283.517,15.179,392,340.96,2.93,101,22.71,44.04,5597.98,493,1.706692437786905,0.5859286523216308,2.1690637972549105,101
559,97763,4194304,2.3308515548706055,0.5843667794062383,23,23,21288,12440,456,456,92,36722,456,406.994,283.632,15.179,120,281.01,3.56,98,23.97,41.72,4515.18,218,1.7112540192926045,0.5843667794062383,2.1505940025927845,98
560,98492,4194304,2.3482322692871094,0.5824448185559297,15,15,21384,12455,458,458,93,36808,458,412.859,289.628,15.458,705,395.49,2.53,102,21.85,45.76,6449.99,807,1.7169008430349257,0.5824448185559297,2.1530897213574858,102
561,98997,4194304,2.3602724075317383,0.5822601717058604,24,24,21432,12479,459,459,94,36892,459,418.836,289.751,15.459,585,381.72,2.62,109,25.93,38.57,5736.89,694,1.7174453081176377,0.5822601717058604,2.1350853398817202,109
562,99153,4194304,2.3639917373657227,0.5817039106145251,16,16,21480,12495,460,460,95,36969,460,424.808,289.852,15.46,317,333.93,2.99,94,23.66,42.26,4921.45,411,1.7190876350540216,0.5817039106145251,2.1174601435380485,94
563,99259,4194304,2.366518974304199,0.5811965811965812,17,17,21528,12512,461,461,96,37211,461,430.689,290.137,15.461,156,269.34,3.71,260,22.94,43.6,11914.98,416,1.7205882352941178,0.5811965811965812,2.0998605163475657,260
564,99502,4194304,2.372312545776367,0.5807954964931709,75,75,21672,12587,464,464,97,37489,464,436.571,296.41,15.731,279,337.29,2.96,354,26.18,38.2,14350.74,633,1.7217764360054024,0.5807954964931709,2.101074912649991,354
565,99782,4194304,2.378988265991211,0.5810058415480103,144,144,21912,12731,469,469,98,37898,469,442.468,296.944,15.735,20,81.4,12.28,554,27.16,36.82,20643.8,574,1.721153090880528,0.5810058415480103,2.0837002596845378,554
566,100197,4194304,2.388882637023926,0.5791167936162496,42,42,22056,12773,472,472,99,38162,472,448.363,297.303,15.737,20,80.38,12.44,307,23.57,42.42,13271.31,327,1.726767399984342,0.5791167936162496,2.066842394894688,307
567,100512,4194304,2.396392822265625,0.5774647887323944,19,19,22152,12792,474,474,100,38208,474,454.321,303.359,16.004,346,366.18,2.73,66,23.28,42.96,3780.29,412,1.7317073170731707,0.5774647887323944,2.068544780556403,66
568,100583,4194304,2.398085594177246,0.5774647887323944,,,22152,12792,474,474,101,38315,474,460.324,303.485,16.004,149,231.27,4.32,108,22.51,44.42,5442.15,257,1.7317073170731707,0.5774647887323944,2.0522868944221244,108
569,100757,4194304,2.4022340774536133,0.5763963963963964,4,4,22200,12796,475,475,102,39070,475,466.267,304.384,16.005,72,167.03,5.99,760,22.18,45.09,34703.01,832,1.7349171616130041,0.5763963963963964,2.034561485579465,760
570,101509,4194304,2.420163154602051,0.5640586582367404,51,51,22776,12847,487,487,103,40021,487,472.305,330.191,17.101,21,72.75,13.74,1003,21.3,46.94,47369.75,1024,1.7728652603720714,0.5640586582367404,2.086513249804477,1003
571,102439,4194304,2.442336082458496,0.5634858044164038,14,14,22824,12861,488,488,104,40069,488,478.388,330.255,17.101,21,72.65,13.77,63,24.55,40.74,2855.65,84,1.774667599720084,0.5634858044164038,2.0709808366757736,63
572,102585,4194304,2.445816993713379,0.5634858044164038,,,22824,12861,488,488,105,40164,488,484.56,330.372,17.101,148,231.86,4.31,96,22.44,44.57,4917.16,244,1.774667599720084,0.5634858044164038,2.0553271324574864,96
573,102761,4194304,2.4500131607055664,0.562740468695348,10,10,22872,12871,489,489,106,40801,489,490.685,337.296,17.374,90,187.71,5.33,648,22.21,45.02,29653.22,738,1.777018102711522,0.562740468695348,2.0552312342152113,648
574,103397,4194304,2.465176582336426,0.5548874104401228,140,140,23448,13011,501,501,107,42028,501,496.764,357.43,18.206,21,70.93,14.1,1368,22.64,44.16,60712.6,1389,1.802167396818077,0.5548874104401228,2.0868867491976157,1368
575,104602,4194304,2.493906021118164,0.552433028145134,22,22,23592,13033,504,504,108,42063,504,502.831,363.709,18.422,21,73.68,13.57,58,20.57,48.6,3104.02,79,1.810174173252513,0.552433028145134,2.081671303400598,58
576,104742,4194304,2.497243881225586,0.552433028145134,,,23592,13033,504,504,109,42165,504,508.971,363.821,18.422,149,230.17,4.34,103,22.3,44.84,5265.81,252,1.810174173252513,0.552433028145134,2.067068066704518,103
577,104928,4194304,2.501678466796875,0.5498820357263229,19,19,23736,13052,507,507,110,42294,507,515.127,370.152,18.637,95,195.81,5.11,149,21.17,47.24,7523.41,244,1.8185718663806314,0.5498820357263229,2.0618066280495095,149
578,105082,4194304,2.505350112915039,0.5475293132328308,23,23,23880,13075,510,510,111,42352,510,521.256,376.375,18.854,206,318.77,3.14,82,21.54,46.42,4452.32,288,1.8263862332695984,0.5475293132328308,2.057207701162594,82
579,106303,4194304,2.53446102142334,0.5470887554220888,42,42,23976,13117,512,512,112,42494,512,527.557,376.562,18.854,1235,412.14,2.43,185,24.94,40.09,10413.9,1420,1.827856979492262,0.5470887554220888,2.0427466458932164,185
580,107475,4194304,2.562403678894043,0.5457377866400798,20,20,24072,13137,514,514,113,42674,514,533.928,376.796,19.143,1303,405.2,2.47,201,22.13,45.19,12299.17,1504,1.8323818223338662,0.5457377866400798,2.0586815103665366,201
581,107668,4194304,2.567005157470703,0.5440204823257351,37,37,24216,13174,517,517,114,42717,517,540.291,383.281,19.423,258,355.33,2.81,81,25.29,39.54,3928.97,339,1.838166084712312,0.5440204823257351,2.0597139963626527,81
582,108202,4194304,2.5797367095947266,0.5434308521581698,33,33,24303,13207,519,519,115,42919,519,546.612,383.541,19.423,547,372.05,2.69,236,23.35,42.82,11576.87,783,1.8401605209358673,0.5434308521581698,2.045439227613166,236
583,108457,4194304,2.5858163833618164,0.5425222345178081,30,30,24399,13237,521,521,116,43132,521,552.922,390.33,19.689,259,352.69,2.84,244,23.09,43.31,11302.85,503,1.8432424265316916,0.5425222345178081,2.044673557362289,244
584,108683,4194304,2.5912046432495117,0.538623567059586,60,60,24687,13297,527,527,117,43319,527,559.321,397.01,19.958,267,316.31,3.16,248,22.71,44.04,11766.71,515,1.8565841919229902,0.538623567059586,2.0442717269169273,248
585,108880,4194304,2.5959014892578125,0.5385143041601097,49,49,24783,13346,529,529,118,43333,529,565.733,397.042,19.958,271,318.53,3.14,64,50.36,19.86,2121.66,335,1.8569608871572008,0.5385143041601097,2.0308669801461843,64
586,108967,4194304,2.597975730895996,0.5376344086021505,4,4,24831,13350,530,530,119,43427,530,572.079,397.16,19.958,149,226.66,4.41,99,21.2,47.17,5326.97,248,1.86,0.5376344086021505,2.0175960905663883,99
587,109125,4194304,2.601742744445801,0.5343246691117844,53,53,25084,13403,536,536,120,43768,536,578.482,410.477,20.495,74,166.18,6.02,395,22.06,45.32,18347.59,469,1.8715213012012235,0.5343246691117844,2.0303054918797687,395
588,109480,4194304,2.6102066040039062,0.5341795320706669,22,22,25132,13425,537,537,121,43889,537,585.02,410.636,20.495,204,281.93,3.55,144,23.94,41.77,6739.05,348,1.8720297951582867,0.5341795320706669,2.0169246499782023,144
589,109654,4194304,2.6143550872802734,0.5301907614693363,27,27,25372,13452,542,542,122,43947,542,591.401,423.795,21.03,165,255.95,3.91,86,18.96,52.74,5180.57,251,1.8861135890573892,0.5301907614693363,2.0294800555091266,86
590,109770,4194304,2.6171207427978516,0.527825678005957,16,16,25516,13468,545,545,123,44085,545,597.778,430.478,21.302,179,250.21,4.0,155,20.53,48.71,8265.99,334,1.8945648945648945,0.527825678005957,2.0296162765659447,155
591,109966,4194304,2.621793746948242,0.5262665627435698,36,36,25660,13504,548,548,124,44144,548,604.197,437.097,21.568,238,327.38,3.05,96,24.22,41.29,4690.64,334,1.9001777251184835,0.5262665627435698,2.0292380384283195,96
592,110327,4194304,2.6304006576538086,0.5258192265879795,39,39,25756,13543,550,550,125,44342,550,610.735,437.382,21.569,346,329.67,3.03,238,23.79,42.03,11051.85,584,1.9017942848704128,0.5258192265879795,2.016386117047433,238
593,110786,4194304,2.6413440704345703,0.5245452087598007,38,38,25891,13581,553,553,126,44543,553,617.2,444.319,21.838,303,307.82,3.25,240,22.86,43.74,11480.83,543,1.9064133716221192,0.5245452087598007,2.015771347764403,240
594,111033,4194304,2.647233009338379,0.5232969398739044,31,31,26012,13612,556,556,127,44628,556,623.65,444.46,21.838,263,307.48,3.25,117,23.32,42.88,5871.81,380,1.9109609168380841,0.5232969398739044,2.003581822252071,117
595,111168,4194304,2.65045166015625,0.5214089451992062,51,51,26204,13663,560,560,128,44784,560,630.142,444.682,21.84,140,234.81,4.26,208,23.51,42.54,9443.68,348,1.917880406938447,0.5214089451992062,1.9914942042412263,208
596,111378,4194304,2.655458450317383,0.5184540916654061,47,47,26444,13710,565,565,129,44828,565,636.717,457.888,22.396,231,318.64,3.14,92,23.11,43.26,4705.18,323,1.9288110867979578,0.5184540916654061,2.0050116338302297,92
